Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
277,1784152965982,15/07/2026 22:02:45,1784152965982,-7,15/07/2026 15:02:45,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,34,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_80.wav,,,tin,din,,,,expo-10ms,80,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
278,1784152965988,15/07/2026 22:02:45,1784152965988,-7,15/07/2026 15:02:45,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,34,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,8.940000000002328,0,8.940000000002328,8.940000000002328,0,8.940000000002328,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_80.wav,,,tin,din,,,,expo-10ms,80,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
279,1784152966365,15/07/2026 22:02:46,1784152966365,-7,15/07/2026 15:02:46,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,34,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,366.6600000000035,350,366.6600000000035,366.6600000000035,350,366.6600000000035,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_80.wav,,,tin,din,,,,expo-10ms,80,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
280,1784152966365,15/07/2026 22:02:46,1784152966365,-7,15/07/2026 15:02:46,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,34,phonetic categorization,soundplay,x8jhtp,3,continue,,,366.6600000000035,350,366.6600000000035,366.6600000000035,350,366.6600000000035,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_80.wav,,,tin,din,,,,expo-10ms,80,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
281,1784152966666,15/07/2026 22:02:46,1784152966666,-7,15/07/2026 15:02:46,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,34,phonetic categorization,2AFC,6i7z8o,4,response,tin,,335.9400000000023,326.38000000000466,335.9400000000023,335.9400000000023,326.38000000000466,335.9400000000023,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tin,din_80.wav,,,tin,din,,,,expo-10ms,80,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
282,1784152967860,15/07/2026 22:02:47,1784152967860,-7,15/07/2026 15:02:47,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,34,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.5599999999977,1200,1202.5599999999977,1202.5599999999977,1200,1202.5599999999977,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_80.wav,,,tin,din,,,,expo-10ms,80,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
283,1784152968359,15/07/2026 22:02:48,1784152968359,-7,15/07/2026 15:02:48,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,35,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_80.wav,,,tip,tin,,,,expo-10ms,80,,2,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
284,1784152968858,15/07/2026 22:02:48,1784152968858,-7,15/07/2026 15:02:48,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,35,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_80.wav,,,tip,tin,,,,expo-10ms,80,,2,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
285,1784152968866,15/07/2026 22:02:48,1784152968866,-7,15/07/2026 15:02:48,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,35,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,11.559999999997672,0,11.559999999997672,11.559999999997672,0,11.559999999997672,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_80.wav,,,tip,tin,,,,expo-10ms,80,,2,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
286,1784152969329,15/07/2026 22:02:49,1784152969329,-7,15/07/2026 15:02:49,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,35,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,466.679999999993,450,466.679999999993,466.679999999993,450,466.679999999993,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_80.wav,,,tip,tin,,,,expo-10ms,80,,2,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
287,1784152969330,15/07/2026 22:02:49,1784152969330,-7,15/07/2026 15:02:49,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,35,phonetic categorization,soundplay,x8jhtp,3,continue,,,466.679999999993,450,466.679999999993,466.679999999993,450,466.679999999993,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_80.wav,,,tip,tin,,,,expo-10ms,80,,2,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
288,1784152969551,15/07/2026 22:02:49,1784152969551,-7,15/07/2026 15:02:49,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,35,phonetic categorization,2AFC,6i7z8o,4,response,tip,,244.55999999999767,233.32000000000698,244.55999999999767,244.55999999999767,233.32000000000698,244.55999999999767,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_80.wav,,,tip,tin,,,,expo-10ms,80,,2,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
289,1784152970743,15/07/2026 22:02:50,1784152970743,-7,15/07/2026 15:02:50,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,35,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1204.2399999999907,1200,1204.2399999999907,1204.2399999999907,1200,1204.2399999999907,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_80.wav,,,tip,tin,,,,expo-10ms,80,,2,labeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
290,1784152971240,15/07/2026 22:02:51,1784152971240,-7,15/07/2026 15:02:51,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,36,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
291,1784152971739,15/07/2026 22:02:51,1784152971739,-7,15/07/2026 15:02:51,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,36,phonetic categorization,show option,yef3xk,2,response,,,499.7599999999802,499.7599999999802,499.7599999999802,499.7599999999802,499.7599999999802,499.7599999999802,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
292,1784152971744,15/07/2026 22:02:51,1784152971744,-7,15/07/2026 15:02:51,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,36,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,6.480000000010477,0,6.480000000010477,6.480000000010477,0,6.480000000010477,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
293,1784152972153,15/07/2026 22:02:52,1784152972153,-7,15/07/2026 15:02:52,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,36,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,414.4800000000105,400.2400000000198,414.4800000000105,414.4800000000105,400.2400000000198,414.4800000000105,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
294,1784152972154,15/07/2026 22:02:52,1784152972154,-7,15/07/2026 15:02:52,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,36,phonetic categorization,soundplay,x8jhtp,3,continue,,,415.4800000000105,400.2400000000198,415.4800000000105,415.4800000000105,400.2400000000198,415.4800000000105,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
295,1784152972446,15/07/2026 22:02:52,1784152972446,-7,15/07/2026 15:02:52,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,36,phonetic categorization,2AFC,6i7z8o,4,response,dip,,307.2399999999907,300,307.2399999999907,307.2399999999907,300,307.2399999999907,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
296,1784152973641,15/07/2026 22:02:53,1784152973641,-7,15/07/2026 15:02:53,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,36,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.2399999999907,1200,1202.2399999999907,1202.2399999999907,1200,1202.2399999999907,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,tip,dip,,,,expo-10ms,20,,2,unlabeled,,,234,,exposure,A,C,5,8.94427190999916,d-right,d,
297,1784152974142,15/07/2026 22:02:54,1784152974142,-7,15/07/2026 15:02:54,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,37,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_40.wav,,,tin,din,,,,expo-10ms,40,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
298,1784152974640,15/07/2026 22:02:54,1784152974640,-7,15/07/2026 15:02:54,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,37,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_40.wav,,,tin,din,,,,expo-10ms,40,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
299,1784152974645,15/07/2026 22:02:54,1784152974645,-7,15/07/2026 15:02:54,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,37,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,5.239999999990687,0,5.239999999990687,5.239999999990687,0,5.239999999990687,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_40.wav,,,tin,din,,,,expo-10ms,40,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
300,1784152974999,15/07/2026 22:02:54,1784152974999,-7,15/07/2026 15:02:54,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,37,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,360.2399999999907,350,360.2399999999907,360.2399999999907,350,360.2399999999907,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_40.wav,,,tin,din,,,,expo-10ms,40,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
301,1784152975000,15/07/2026 22:02:55,1784152975000,-7,15/07/2026 15:02:55,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,37,phonetic categorization,soundplay,x8jhtp,3,continue,,,361.2399999999907,350,361.2399999999907,361.2399999999907,350,361.2399999999907,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_40.wav,,,tin,din,,,,expo-10ms,40,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
302,1784152975579,15/07/2026 22:02:55,1784152975579,-7,15/07/2026 15:02:55,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,37,phonetic categorization,2AFC,6i7z8o,4,response,tin,,590.2399999999907,583.3399999999965,590.2399999999907,590.2399999999907,583.3399999999965,590.2399999999907,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tin,din_40.wav,,,tin,din,,,,expo-10ms,40,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
303,1784152976773,15/07/2026 22:02:56,1784152976773,-7,15/07/2026 15:02:56,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,37,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.8999999999942,1200,1200.8999999999942,1200.8999999999942,1200,1200.8999999999942,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_40.wav,,,tin,din,,,,expo-10ms,40,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
304,1784152977275,15/07/2026 22:02:57,1784152977275,-7,15/07/2026 15:02:57,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,38,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_45.wav,,,till,dill,,,,expo-10ms,45,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
305,1784152977776,15/07/2026 22:02:57,1784152977776,-7,15/07/2026 15:02:57,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,38,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_45.wav,,,till,dill,,,,expo-10ms,45,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
306,1784152977781,15/07/2026 22:02:57,1784152977781,-7,15/07/2026 15:02:57,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,38,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,8.89999999999418,0,8.89999999999418,8.89999999999418,0,8.89999999999418,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_45.wav,,,till,dill,,,,expo-10ms,45,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
307,1784152978153,15/07/2026 22:02:58,1784152978153,-7,15/07/2026 15:02:58,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,38,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,380.8999999999942,366.6600000000035,380.8999999999942,380.8999999999942,366.6600000000035,380.8999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_45.wav,,,till,dill,,,,expo-10ms,45,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
308,1784152978154,15/07/2026 22:02:58,1784152978154,-7,15/07/2026 15:02:58,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,38,phonetic categorization,soundplay,x8jhtp,3,continue,,,381.8999999999942,366.6600000000035,381.8999999999942,381.8999999999942,366.6600000000035,381.8999999999942,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,till,dill_45.wav,,,till,dill,,,,expo-10ms,45,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
309,1784152978466,15/07/2026 22:02:58,1784152978466,-7,15/07/2026 15:02:58,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,38,phonetic categorization,2AFC,6i7z8o,4,response,till,,327.2399999999907,316.679999999993,327.2399999999907,327.2399999999907,316.679999999993,327.2399999999907,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,till,dill_45.wav,,,till,dill,,,,expo-10ms,45,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
310,1784152979659,15/07/2026 22:02:59,1784152979659,-7,15/07/2026 15:02:59,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,38,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1204.5599999999977,1200,1204.5599999999977,1204.5599999999977,1200,1204.5599999999977,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,till,dill_45.wav,,,till,dill,,,,expo-10ms,45,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
311,1784152980162,15/07/2026 22:03:00,1784152980162,-7,15/07/2026 15:03:00,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,39,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_60.wav,,,tin,din,,,,expo-10ms,60,,2,unlabeled,,,234,,exposure,A,C,50,16.431676725155,d-right,t,
